ID,Date,Product,Region,Store_Type,Price,Discount,Marketing_Spend,Sales,no of units sold,season
2006,28-06-2025,Ceiling_Fan,North,Online,71859.04,0.31,1608.67,580750.116,8,Monsoon
2007,29-06-2025,Air_Conditioner,East,Online,68576.09,0.22,2783.05,192206.4,3,Monsoon
2008,30-06-2025,Microwave,East,Retail,79444.24,0.29,1138.32,472120.104,6,Monsoon
2009,01-07-2025,Washing_Machine,West,Retail,55954.51,0.19,3612.33,222662.02,4,Monsoon
2010,02-07-2025,Water_Purifier,North,Online,75251.59,0.08,2011.65,106413.24,1,Monsoon
2011,03-07-2025,Washing_Machine,South,Online,67021.18,0.19,1672.96,284988.7,4,Monsoon
2012,04-07-2025,Air_Conditioner,North,Retail,68331.97,0.13,4804.29,335936.07,5,Monsoon
2013,05-07-2025,Water_Purifier,East,Retail,47685.62,0.24,3995.96,315012.79,7,Monsoon
2014,06-07-2025,Ceiling_Fan,North,Online,33677.34,0.17,4041.81,212189.05,6,Monsoon
2015,07-07-2025,Refrigerator,East,Online,75091.86,0.29,3306.75,91367.48,1,Monsoon
2016,08-07-2025,Air_Conditioner,West,Retail,37408.79,0.24,4276.28,81950.42,2,Monsoon
2017,09-07-2025,Air_Conditioner,West,Retail,45411.45,0.24,3916.23,131389.48,3,Monsoon
2018,10-07-2025,Microwave,West,Retail,38458.57,0.08,3194.48,72450.39,2,Monsoon
2019,11-07-2025,Washing_Machine,East,Retail,47361.37,0.34,4825.06,159796.34,3,Monsoon
2020,12-07-2025,Air_Conditioner,North,Retail,40287.88,0.29,1362.18,282004.51,7,Monsoon
2021,13-07-2025,Air_Conditioner,North,Online,8597.57,0.28,4745.21,34860.49,4,Monsoon
2022,14-07-2025,Ceiling_Fan,South,Online,71153.61,0.12,2306.47,480692.93,7,Monsoon
2023,15-07-2025,Ceiling_Fan,East,Retail,38329.54,0.19,2877.8,221875.01,6,Monsoon
2024,16-07-2025,Water_Purifier,South,Online,49170.77,0.05,1052.33,404023.57,8,Monsoon
2025,17-07-2025,Refrigerator,West,Online,15439.09,0.19,2930.48,36785.55,2,Monsoon
2026,18-07-2025,Microwave,North,Retail,5254.09,0.05,3250.43,38855.12,7,Monsoon
2027,19-07-2025,Refrigerator,East,Online,23396.76,0.19,4989.66,169277.42,7,Monsoon
2028,20-07-2025,Water_Purifier,South,Online,57843.95,0.23,4888.37,113291.02,2,Monsoon
2029,21-07-2025,Ceiling_Fan,South,Online,12439.59,0.14,4848.79,44089.01,4,Monsoon
2030,22-07-2025,Washing_Machine,South,Retail,73166.56,0.17,2067.75,590941.44,8,Monsoon
2031,23-07-2025,Ceiling_Fan,North,Retail,21126.69,0.31,4960.7,117014.24,6,Monsoon
2032,24-07-2025,Microwave,North,Online,20344.52,0.04,2549.65,69203.61,3,Monsoon
2033,25-07-2025,Ceiling_Fan,North,Online,18613.1,0.28,4333.26,81420.08,4,Monsoon
2034,26-07-2025,Microwave,East,Online,6048.63,0.06,1473.44,26375.65,4,Monsoon
2035,27-07-2025,Microwave,North,Online,62885.41,0.01,2776.25,336788.46,5,Monsoon
2036,28-07-2025,Microwave,East,Online,70627.59,0.06,4847.05,278605.08,4,Monsoon
2037,29-07-2025,Water_Purifier,South,Online,51062.2,0.27,4761.64,130985,3,Monsoon
2038,30-07-2025,Microwave,South,Retail,19115,0.14,3576.81,116270.16,6,Monsoon
2039,31-07-2025,Microwave,West,Online,26395.85,0.31,4090.16,145830.33,6,Monsoon
2040,01-08-2025,Washing_Machine,North,Online,40694.5,0.18,1293.92,295841.02,7,Monsoon
2041,02-08-2025,Refrigerator,South,Retail,76575.95,0.01,3747.46,181790.54,2,Monsoon
2042,03-08-2025,Air_Conditioner,North,Online,23551.35,0.25,3281.23,148474.18,6,Monsoon
2043,04-08-2025,Refrigerator,East,Online,59873.44,0.04,911.98,189288.63,3,Monsoon
2044,05-08-2025,Microwave,South,Online,37958.62,0.28,1009.22,132442.93,3,Monsoon
2045,06-08-2025,Washing_Machine,North,Online,27338.55,0.06,988,234187.86,9,Monsoon
2046,07-08-2025,Ceiling_Fan,South,Retail,39193.7,0.12,3759.61,175574.78,4,Monsoon
2047,08-08-2025,Washing_Machine,South,Online,10340.5,0.27,1137.72,20936.49,2,Monsoon
2048,09-08-2025,Microwave,North,Retail,64901.55,0.33,2604.8,106049.65,2,Monsoon
2049,10-08-2025,Washing_Machine,South,Online,23247.64,0.13,2106.42,106322.22,5,Monsoon
2050,11-08-2025,Washing_Machine,South,Online,59405.91,0.29,2977.27,331691.52,6,Monsoon
2051,12-08-2025,Microwave,South,Retail,10126.13,0.07,3679.14,93936.13,9,Monsoon
2052,13-08-2025,Water_Purifier,South,Online,76632.39,0.28,3581.25,446185.03,6,Monsoon
2053,14-08-2025,Washing_Machine,East,Retail,19476.12,0.23,2819.84,133366.49,7,Monsoon
2054,15-08-2025,Air_Conditioner,South,Retail,71205.66,0.07,2589.51,511922.9,7,Monsoon
2055,16-08-2025,Air_Conditioner,West,Retail,65710.49,0.11,2290.17,529786.56,8,Monsoon
2056,17-08-2025,Washing_Machine,South,Online,77589.49,0.05,4378.59,124322.4,2,Monsoon
2057,18-08-2025,Water_Purifier,North,Online,40841.8,0.13,1988.83,332916.4,8,Monsoon
2058,19-08-2025,Ceiling_Fan,West,Online,59554.8,0.07,1667.15,252984,4,Monsoon
2059,20-08-2025,Microwave,East,Online,32803.3,0.23,3844.92,234766.22,7,Monsoon
2060,21-08-2025,Air_Conditioner,West,Retail,18827.62,0.35,2118.94,20579.29,1,Monsoon
2061,22-08-2025,Ceiling_Fan,West,Online,38230.69,0,4311.49,284328.78,7,Monsoon
2062,23-08-2025,Washing_Machine,West,Online,17431.18,0.19,1975.5,107605.65,6,Monsoon
2063,24-08-2025,Ceiling_Fan,North,Retail,78653.35,0.2,3658.75,627477.42,8,Monsoon
2064,25-08-2025,Refrigerator,North,Retail,12218.49,0.32,702.99,65801.39,5,Monsoon
2065,26-08-2025,Air_Conditioner,North,Online,49190.88,0.18,2235.03,179221.75,4,Monsoon
2066,27-08-2025,Washing_Machine,East,Retail,51984.79,0.19,2044.54,253287.67,5,Monsoon
2067,28-08-2025,Microwave,North,Retail,45355.97,0.17,4175.05,161836.25,4,Monsoon
2068,29-08-2025,Water_Purifier,North,Retail,54663.94,0.09,4851.75,137501.28,3,Monsoon
2069,30-08-2025,Washing_Machine,West,Retail,13713.56,0.02,2573.97,43496.54,3,Monsoon
2070,31-08-2025,Microwave,North,Retail,46626.39,0.14,4211.76,120219.69,3,Monsoon
2071,01-09-2025,Water_Purifier,South,Online,26540.94,0.02,3648.63,154482.9,6,Monsoon
2072,02-09-2025,Water_Purifier,North,Online,75513.2,0.19,4853.24,559999.17,7,Monsoon
2073,03-09-2025,Washing_Machine,East,Online,62155.37,0.11,4149.99,509732.48,8,Monsoon
2074,04-09-2025,Ceiling_Fan,East,Online,77938.59,0.19,848.65,94245.52,1,Monsoon
2075,05-09-2025,Ceiling_Fan,South,Online,7816.71,0.05,3709.77,12765.78,2,Monsoon
2076,06-09-2025,Water_Purifier,East,Online,26384.99,0.33,2909.75,56676.75,2,Monsoon
2077,07-09-2025,Ceiling_Fan,East,Online,19656.69,0.31,573.96,44697.72,2,Monsoon
2078,08-09-2025,Refrigerator,West,Retail,5836.59,0.07,1630.91,10063.58,2,Monsoon
2079,09-09-2025,Water_Purifier,South,Online,23174.43,0.12,4647.9,91692.64,4,Monsoon
2080,10-09-2025,Water_Purifier,West,Online,55908.2,0.21,4667.28,277792.61,5,Monsoon
2081,11-09-2025,Microwave,West,Online,22331.67,0.03,4094.83,134377.61,6,Monsoon
2082,12-09-2025,Ceiling_Fan,North,Retail,43175.26,0.12,4918.01,223818.95,5,Monsoon
2083,13-09-2025,Water_Purifier,South,Online,71586.36,0.09,4129.45,263704.33,4,Monsoon
2084,14-09-2025,Refrigerator,North,Online,57031.84,0.32,545.92,285359.31,5,Monsoon
2085,15-09-2025,Microwave,North,Retail,34597.18,0.3,1795.25,204360.31,6,Monsoon
2086,16-09-2025,Washing_Machine,West,Online,32935.17,0.2,637.81,108461.27,3,Monsoon
2087,17-09-2025,Water_Purifier,East,Online,39180.19,0.18,923.49,56860.29,1,Monsoon
2088,18-09-2025,Refrigerator,South,Retail,18278.11,0.33,1484.78,44906.97,2,Monsoon
2089,19-09-2025,Air_Conditioner,East,Online,52550.06,0.33,2766.01,78737.49,1,Monsoon
2090,20-09-2025,Refrigerator,West,Retail,32311.46,0.34,4313.89,111025.76,3,Monsoon
2091,21-09-2025,Refrigerator,West,Online,68927.4,0.04,4378.85,159034.79,2,Monsoon
2092,22-09-2025,Microwave,West,Online,61741.45,0.06,3272.91,299795.9,5,Monsoon
2093,23-09-2025,Washing_Machine,West,Online,50788.49,0.24,4676.79,115374.17,2,Monsoon
2094,24-09-2025,Air_Conditioner,West,Retail,32315.17,0.19,2750.28,200203.78,6,Monsoon
2095,25-09-2025,Ceiling_Fan,West,Retail,20744.89,0.01,4500.66,25633.07,1,Monsoon
2096,26-09-2025,Ceiling_Fan,East,Retail,63211.39,0.02,2543.29,371231.8,6,Monsoon
2097,27-09-2025,Refrigerator,North,Online,41480.68,0.31,1747.51,72281.01,2,Monsoon
2098,28-09-2025,Microwave,East,Online,21856.25,0.3,4623.86,15435.95,1,Monsoon
2099,29-09-2025,Microwave,South,Retail,19638.1,0.13,2245.71,150738.85,8,Monsoon
2100,30-09-2025,Ceiling_Fan,East,Retail,17405.07,0.31,2765.32,84591.9,5,Monsoon
2101,01-10-2025,Air_Conditioner,West,Online,63287.09,0.21,1979.87,122873.686,2,Post-Monsoon
2102,02-10-2025,Washing_Machine,East,Online,22174.04,0.28,3482.77,144799.707,7,Post-Monsoon
2103,03-10-2025,Air_Conditioner,North,Online,44498.17,0.15,4977.64,319845.396,7,Post-Monsoon
2104,04-10-2025,Water_Purifier,South,Online,38865.98,0.04,614.81,255145.137,7,Post-Monsoon
2105,05-10-2025,Water_Purifier,East,Retail,48470.82,0.15,4549.32,255660.392,5,Post-Monsoon
2106,06-10-2025,Washing_Machine,North,Online,70786.62,0.16,517.67,694425.355,10,Post-Monsoon
2107,07-10-2025,Ceiling_Fan,East,Online,70081.05,0.19,2139.03,236612.389,3,Post-Monsoon
2108,08-10-2025,Washing_Machine,South,Online,38830.71,0.04,1258.73,222182.272,6,Post-Monsoon
2109,09-10-2025,Microwave,East,Online,6152.47,0.35,3908.04,20597.993,3,Post-Monsoon
2110,10-10-2025,Water_Purifier,West,Online,36983.29,0.09,727.75,347420.19,9,Post-Monsoon
2111,11-10-2025,Refrigerator,East,Online,50464.52,0.07,2990.68,564246.774,11,Post-Monsoon
2112,12-10-2025,Refrigerator,North,Online,46832.36,0.18,1827.17,431738.424,9,Post-Monsoon
2113,13-10-2025,Ceiling_Fan,East,Retail,53850.21,0.19,1101.52,463803.249,9,Post-Monsoon
2114,14-10-2025,Microwave,North,Retail,16555.68,0.15,3973.18,180765.273,11,Post-Monsoon
2115,15-10-2025,Air_Conditioner,South,Retail,53490.13,0.27,1478.38,369259.033,7,Post-Monsoon
2116,16-10-2025,Microwave,East,Online,18698.87,0.18,1506.54,154669.762,8,Post-Monsoon
2117,17-10-2025,Refrigerator,South,Retail,61289.3,0.21,1737.85,619698.807,10,Post-Monsoon
2118,18-10-2025,Refrigerator,South,Online,30431.57,0.25,3140.45,31537.584,1,Post-Monsoon
2119,19-10-2025,Water_Purifier,East,Online,58242.16,0.01,3468.5,502698.703,9,Post-Monsoon
2120,20-10-2025,Microwave,North,Online,8589.92,0.2,579.21,68348.046,8,Post-Monsoon
2121,21-10-2025,Microwave,South,Online,35589.5,0.31,1588.41,295628.372,8,Post-Monsoon
2122,22-10-2025,Refrigerator,South,Retail,57877.59,0.01,2439.37,667014.257,12,Post-Monsoon
2123,23-10-2025,Air_Conditioner,East,Online,22015.29,0.14,1993.9,211122.418,10,Post-Monsoon
2124,24-10-2025,Ceiling_Fan,East,Online,64646.53,0.32,4478.77,543594.272,8,Post-Monsoon
2125,25-10-2025,Ceiling_Fan,East,Retail,52308.48,0.12,4044.69,349256.193,7,Post-Monsoon
2126,26-10-2025,Microwave,East,Retail,49067.13,0.16,3316.51,56918.394,1,Post-Monsoon
2127,27-10-2025,Ceiling_Fan,East,Retail,31516.16,0.34,2021.19,29731.156,1,Post-Monsoon
2128,28-10-2025,Refrigerator,West,Online,41183.86,0.07,3653.03,293855.796,7,Post-Monsoon
2129,29-10-2025,Refrigerator,East,Retail,49801.2,0.02,4296.37,311996.126,6,Post-Monsoon
2130,30-10-2025,Microwave,North,Online,40434.66,0.3,3176.74,186229.797,5,Post-Monsoon
2131,31-10-2025,Microwave,South,Online,57373.5,0.3,4030.08,240355.648,4,Post-Monsoon
2132,01-11-2025,Water_Purifier,North,Retail,37527.27,0.17,3870.97,374936.276,10,Post-Monsoon
2133,02-11-2025,Microwave,North,Retail,20170.49,0.18,3072.82,91006.838,5,Post-Monsoon
2134,03-11-2025,Air_Conditioner,West,Retail,21045.03,0.29,1904.82,169111.072,8,Post-Monsoon
2135,04-11-2025,Ceiling_Fan,East,Online,5435.28,0.26,3856.02,47716.344,9,Post-Monsoon
2136,05-11-2025,Microwave,South,Online,27571.83,0.09,1430.58,179249.85,7,Post-Monsoon
2137,06-11-2025,Washing_Machine,North,Online,61168.82,0.01,4007.7,395388.11,6,Post-Monsoon
2138,07-11-2025,Water_Purifier,East,Online,64562.2,0.17,4120.46,546794.768,8,Post-Monsoon
2139,08-11-2025,Washing_Machine,East,Online,20185.07,0.3,4199.65,135407.233,7,Post-Monsoon
2140,09-11-2025,Refrigerator,West,Online,76928.3,0.31,2628.12,273038.844,4,Post-Monsoon
2141,10-11-2025,Ceiling_Fan,West,Retail,42680.21,0.33,1366.16,71484.01,2,Post-Monsoon
2142,11-11-2025,Microwave,West,Online,73773.41,0.31,948.76,223913.612,3,Post-Monsoon
2143,12-11-2025,Washing_Machine,South,Retail,58007.4,0.2,3845.13,131469.533,2,Post-Monsoon
2144,13-11-2025,Ceiling_Fan,North,Retail,59182.51,0.16,4488.18,236057.068,4,Post-Monsoon
2145,14-11-2025,Refrigerator,West,Retail,11378.27,0.27,3428.77,36242.271,3,Post-Monsoon
2146,15-11-2025,Air_Conditioner,West,Retail,21499.33,0.26,1148.72,139386.728,6,Post-Monsoon
2147,16-11-2025,Water_Purifier,West,Retail,5661.11,0.19,4707.03,57170.191,10,Post-Monsoon
2148,17-11-2025,Ceiling_Fan,North,Online,58709.57,0.03,4950.96,530940.332,9,Post-Monsoon
2149,18-11-2025,Ceiling_Fan,North,Online,30832.87,0.32,2450.2,254569.211,8,Post-Monsoon
2150,19-11-2025,Air_Conditioner,West,Online,63998.94,0.16,3176.71,563091.594,9,Post-Monsoon
2151,20-11-2025,Ceiling_Fan,West,Online,30420.22,0.13,3997.53,259790.7,9,Post-Monsoon
2152,21-11-2025,Refrigerator,East,Retail,66450.03,0.22,3813.75,318477.003,5,Post-Monsoon
2153,22-11-2025,Refrigerator,West,Retail,14802.37,0.24,4855.04,57375.058,4,Post-Monsoon
2154,23-11-2025,Air_Conditioner,South,Retail,18002.99,0.07,1016.97,187543.343,10,Post-Monsoon
2155,24-11-2025,Water_Purifier,South,Online,30565.74,0.29,3113.26,258100.219,8,Post-Monsoon
2156,25-11-2025,Microwave,West,Online,35636.55,0.1,3613.69,211264.963,6,Post-Monsoon
2157,26-11-2025,Washing_Machine,North,Online,31152.71,0.07,4505.44,40735.773,1,Post-Monsoon
2158,27-11-2025,Microwave,East,Online,62273.53,0.14,4433.49,566218.809,9,Post-Monsoon
2159,28-11-2025,Ceiling_Fan,North,Retail,12271.35,0.26,4901,42092.271,3,Post-Monsoon
2160,29-11-2025,Washing_Machine,West,Retail,31341.28,0.34,2804.35,29283.852,1,Post-Monsoon
2161,30-11-2025,Air_Conditioner,South,Online,67793,0.28,4238.42,523173.742,8,Post-Monsoon
2162,01-12-2025,Air_Conditioner,East,Online,10009.78,0.33,2422.77,49318.282,5,Winter
2163,02-12-2025,Water_Purifier,North,Retail,75675.76,0.05,2400.41,669815.042,9,Winter
2164,03-12-2025,Washing_Machine,North,Retail,78973.76,0.02,1640.07,928876.221,12,Winter
2165,04-12-2025,Refrigerator,West,Retail,11642.61,0.2,4182.07,71082.635,6,Winter
2166,05-12-2025,Washing_Machine,East,Retail,26845.44,0.1,4936.17,173653.311,6,Winter
2167,06-12-2025,Ceiling_Fan,South,Online,32930.05,0.29,1653.54,109905.042,3,Winter
2168,07-12-2025,Refrigerator,West,Retail,63229.35,0.24,752.59,234061.373,4,Winter
2169,08-12-2025,Air_Conditioner,East,Retail,49694.51,0.34,4169.94,348303.748,7,Winter
2170,09-12-2025,Washing_Machine,North,Retail,53327.43,0.09,3291.04,318034.899,6,Winter
2171,10-12-2025,Microwave,West,Retail,61813.24,0.17,4818.64,164856.094,3,Winter
2172,11-12-2025,Water_Purifier,North,Online,13848.42,0.18,1635.08,27321.671,2,Winter
2173,12-12-2025,Microwave,North,Online,67490.71,0.08,819.62,424281.169,6,Winter
2174,13-12-2025,Water_Purifier,West,Online,57921.49,0.21,2715.99,308407.567,5,Winter
2175,14-12-2025,Ceiling_Fan,West,Online,48300.63,0.16,884.6,362940.006,8,Winter
2176,15-12-2025,Microwave,West,Online,71730.15,0.16,1678.06,410414.901,6,Winter
2177,16-12-2025,Washing_Machine,West,Online,57522.98,0.13,1066.9,149067.308,3,Winter
2178,17-12-2025,Washing_Machine,West,Retail,20127.5,0.01,1508.59,144291.654,7,Winter
2179,18-12-2025,Microwave,North,Retail,37230.9,0.18,977.65,363587.198,10,Winter
2180,19-12-2025,Washing_Machine,South,Retail,42053.22,0.12,4792.58,117143.819,3,Winter
2181,20-12-2025,Ceiling_Fan,South,Retail,9141.32,0,1753.53,85655.349,9,Winter
2182,21-12-2025,Refrigerator,West,Online,76597.81,0.11,2497.54,562293.537,7,Winter
2183,22-12-2025,Ceiling_Fan,North,Retail,14643.29,0.1,4543.75,132559.96,9,Winter
2184,23-12-2025,Water_Purifier,South,Online,57309.6,0.14,3547.95,150915.661,3,Winter
2185,24-12-2025,Ceiling_Fan,South,Retail,42967.33,0.05,3281.17,502758.295,12,Winter
2186,25-12-2025,Water_Purifier,South,Retail,6922.42,0.18,3675.03,48619.974,7,Winter
2187,26-12-2025,Washing_Machine,North,Retail,74356.06,0.24,4229.7,633525.269,9,Winter
2188,27-12-2025,Refrigerator,West,Online,68887.76,0.22,4449.51,224886.389,3,Winter
2189,28-12-2025,Washing_Machine,West,Retail,44319.34,0.28,3391.88,317539.833,7,Winter
2190,29-12-2025,Air_Conditioner,West,Online,22170.68,0.16,4505.03,194391.847,9,Winter
2191,30-12-2025,Washing_Machine,East,Online,14121.72,0.18,2909.29,68899.792,5,Winter
2192,31-12-2025,Water_Purifier,East,Retail,32254.44,0.28,1747.81,134514.692,4,Winter
2193,01-01-2026,Washing_Machine,East,Online,24157.12,0.15,4460.35,142095.6,6,Winter
2194,02-01-2026,Washing_Machine,North,Online,43001.84,0.25,2936.63,59364.12,1,Winter
2195,03-01-2026,Refrigerator,South,Retail,77480.7,0.15,4577.62,501883.15,6,Winter
2196,04-01-2026,Washing_Machine,South,Retail,48121.51,0.15,680.76,56691.17,1,Winter
2197,05-01-2026,Refrigerator,North,Retail,71744.83,0.27,2288.82,142211.04,2,Winter
2198,06-01-2026,Microwave,North,Retail,53815.91,0.06,4765.12,352960.05,7,Winter
2199,07-01-2026,Air_Conditioner,West,Retail,40643.49,0.12,1623.43,67416.31,2,Winter
2200,08-01-2026,Refrigerator,West,Retail,69095.57,0.08,4736.91,619569.79,9,Winter
2201,09-01-2026,Water_Purifier,East,Online,40352.61,0.13,4792.56,309486.05,8,Winter
2202,10-01-2026,Microwave,East,Retail,70147.11,0.08,4469.64,428303.05,6,Winter
2203,11-01-2026,Refrigerator,North,Retail,26868.26,0.2,3036.51,179942.48,7,Winter
2204,12-01-2026,Refrigerator,East,Online,14660.98,0.28,3411.23,94878.81,6,Winter
2205,13-01-2026,Air_Conditioner,South,Retail,69148.58,0.28,4413.28,166053.55,2,Winter
2206,14-01-2026,Water_Purifier,North,Online,49056.14,0.13,3991.54,368945.97,8,Winter
2207,15-01-2026,Ceiling_Fan,North,Retail,71681.93,0.35,3335.42,128277.94,2,Winter
2208,16-01-2026,Ceiling_Fan,South,Retail,75337.04,0.21,4920.17,280921.54,4,Winter
2209,17-01-2026,Refrigerator,West,Online,9022.13,0.14,3585.54,46743.02,5,Winter
2210,18-01-2026,Washing_Machine,West,Retail,42572.7,0.29,4889.67,224433.2,5,Winter
2211,19-01-2026,Water_Purifier,South,Online,33122.34,0.26,758.25,31159.55,1,Winter
2212,20-01-2026,Microwave,South,Retail,51939.38,0.26,1125.32,138927.07,3,Winter
2213,21-01-2026,Washing_Machine,East,Retail,64519.34,0.07,2531.56,388619.65,6,Winter
2214,22-01-2026,Washing_Machine,North,Online,26044.27,0.16,2231.96,92241.18,4,Winter
2215,23-01-2026,Water_Purifier,East,Retail,46759.88,0.3,4022.31,261044.41,6,Winter
2216,24-01-2026,Refrigerator,South,Retail,58154.64,0.18,1222.76,327363.69,6,Winter
2217,25-01-2026,Refrigerator,East,Online,15082.33,0.24,4892.43,35644.16,2,Winter
2218,26-01-2026,Refrigerator,South,Retail,66055.02,0.21,1917.8,120719.19,2,Winter
2219,27-01-2026,Refrigerator,East,Online,50458.22,0.29,2430.16,238647.72,5,Winter
2220,28-01-2026,Ceiling_Fan,East,Retail,76215.31,0.1,1736.35,346687.09,5,Winter
2221,29-01-2026,Refrigerator,West,Online,30464.67,0.2,3107.14,61431.72,2,Winter
2222,30-01-2026,Ceiling_Fan,South,Retail,13110.95,0.04,763.83,49557.73,4,Winter
2223,31-01-2026,Ceiling_Fan,East,Online,42987.59,0.24,1173.55,121776.95,3,Winter
2224,01-02-2026,Refrigerator,North,Online,11435.81,0.26,3856.09,16698.1,1,Winter
2225,02-02-2026,Air_Conditioner,East,Retail,77714.49,0.01,1339.25,455636.9,6,Winter
2226,03-02-2026,Microwave,East,Retail,7901.37,0.24,1559.82,47276.71,6,Winter
2227,04-02-2026,Washing_Machine,North,Online,61512.79,0.15,4068.42,323084.96,5,Winter
2228,05-02-2026,Ceiling_Fan,South,Retail,44382.68,0.04,919.86,359462.31,8,Winter
2229,06-02-2026,Water_Purifier,West,Online,32646.55,0.15,2468.63,59609.32,2,Winter
2230,07-02-2026,Water_Purifier,West,Retail,9938.16,0.07,603.79,45477.73,5,Winter
2231,08-02-2026,Microwave,West,Retail,51662.52,0.15,2060.63,284765.13,6,Winter
2232,09-02-2026,Water_Purifier,North,Online,48891.52,0.13,3645.42,301322.95,6,Winter
2233,10-02-2026,Air_Conditioner,East,Online,26066.25,0.26,905.46,140078.38,5,Winter
2234,11-02-2026,Water_Purifier,South,Retail,73266.63,0.27,4497.51,404380.72,6,Winter
2235,12-02-2026,Washing_Machine,East,Retail,27808.25,0.21,4592.75,150767.04,5,Winter
2236,13-02-2026,Washing_Machine,West,Retail,38729.41,0.01,972.46,70858.25,2,Winter
2237,14-02-2026,Ceiling_Fan,East,Retail,45782.18,0.33,4958.3,222624.7,5,Winter
2238,15-02-2026,Refrigerator,North,Retail,12517.39,0.24,1838.88,71568.34,6,Winter
2239,16-02-2026,Air_Conditioner,North,Online,74912.13,0.01,878.46,737278.16,10,Winter
2240,17-02-2026,Ceiling_Fan,South,Retail,33090.21,0.29,522.8,170103.07,5,Winter
2241,18-02-2026,Air_Conditioner,South,Retail,11058.44,0.07,2338.35,73856.78,7,Winter
2242,19-02-2026,Refrigerator,West,Online,34046.84,0.2,3334.14,153437.39,5,Winter
2243,20-02-2026,Water_Purifier,South,Online,50015.19,0.16,1994.81,370187.29,7,Winter
2244,21-02-2026,Water_Purifier,East,Online,43523.95,0.15,4265.23,368899.68,8,Winter
2245,22-02-2026,Refrigerator,North,Retail,57090.65,0.31,3724.73,315589.61,6,Winter
2246,23-02-2026,Ceiling_Fan,North,Online,9161.3,0.15,2075.73,50713.55,6,Winter
2247,24-02-2026,Refrigerator,North,Online,26340.55,0.03,3804.39,43706.23,2,Winter
2248,25-02-2026,Microwave,South,Online,66442.29,0.33,4732.19,335682.19,5,Winter
2249,26-02-2026,Washing_Machine,North,Online,10992.03,0.32,918.93,55140.38,5,Winter
2250,27-02-2026,Ceiling_Fan,North,Retail,69161.45,0.24,1877.47,419456.32,6,Winter
2251,28-02-2026,Air_Conditioner,North,Retail,11892.21,0.16,2584.97,21187.62,2,Winter
2252,01-03-2026,Microwave,West,Retail,67584.07,0.03,2740.96,451264.56,7,Summer
2253,02-03-2026,Ceiling_Fan,West,Online,32059.13,0.28,2939.88,84517.19,3,Summer
2254,03-03-2026,Refrigerator,South,Online,50915.68,0.03,1852.82,387324.13,8,Summer
2255,04-03-2026,Refrigerator,North,Online,16466.53,0.02,3502.67,51047.86,3,Summer
2256,05-03-2026,Refrigerator,South,Online,9962.65,0.19,3402.88,57745.56,6,Summer
